1;591.1;17;46.5;0;17;17;1;0
1;241.5;14;90.8;1;12;13;0;1
1;96.2;3;46.9;0;42;6;1;0
0;42.7;13;36.6;0;5;6;0;0
1;488.4;1;40.8;0;31;5;0;0
0;231;5;56;0;76;15;0;0
1;998;13;17.1;1;44;6;0;1
0;861.8;1;38.6;0;29;1;0;0
1;987.1;19;51.8;0;94;4;1;0
0;419.4;20;39.2;1;99;16;1;0
1;869;18;93.2;1;58;0;1;0
0;700.1;19;50.9;1;91;19;0;0
0;579.7;3;83.2;1;97;9;0;0
0;495.8;10;37.8;1;56;10;0;0
0;99.1;4;65.6;1;51;0;1;0
1;578.5;18;80.3;0;61;17;0;1
1;523.7;10;29.9;1;51;13;1;0
1;485.8;16;80.8;1;100;11;1;0
0;189.5;15;42;0;93;15;0;0
1;606.7;19;81.6;1;3;15;0;0
1;346.2;19;11.3;0;33;2;1;1
1;68.7;8;43.2;0;80;19;0;0
1;882;20;43.3;1;55;11;0;1
1;925.5;14;35;1;65;11;0;1
0;599;20;29.7;1;46;20;0;0
1;145.1;3;86;1;94;16;1;0
1;539.6;18;24;1;45;19;0;1
1;899.5;10;48.1;1;86;6;1;0
0;863.5;19;53.5;1;12;14;0;1
0;654.1;15;20;1;56;13;1;0
0;775.8;12;18.3;1;56;17;1;0
1;559.2;13;82.7;0;30;7;0;0
1;5.5;20;25.5;0;89;10;1;0
0;640.8;4;96.1;0;96;14;0;0
1;334.8;4;10.9;0;46;0;0;1
1;293.5;12;107.2;1;49;17;1;0
0;679.9;15;96.2;0;15;13;0;1
1;573.4;13;19.3;1;82;23;0;1
1;221.3;2;32.8;0;45;16;1;0
1;792.1;6;73.3;0;65;17;0;1
1;86;5;82.1;0;67;2;1;0
0;911.1;12;88.8;1;68;21;0;1
0;80.2;6;81.9;0;79;11;0;0
0;237.8;19;18.4;1;79;4;1;1
1;972.2;11;49.1;0;57;14;0;1
1;921.1;19;61.8;1;63;12;0;1
0;826.8;18;69;1;25;18;1;1
0;748.9;20;92.3;1;11;3;0;1
0;890.5;7;20.7;1;49;9;0;1
0;746;18;43.8;1;35;6;0;1
1;526.6;6;88.6;1;92;17;0;0
0;71.9;5;109.7;1;55;20;1;0
1;702.2;7;11.2;1;96;4;0;1
1;721.3;11;102.7;0;27;9;1;0
0;525;19;14.7;1;22;13;0;1
1;523.2;8;26.6;0;64;19;0;0
0;331.9;1;84.4;0;11;10;1;0
0;942.8;2;108.6;1;5;21;1;1
1;827.3;1;21.4;0;17;5;0;1
0;182.2;13;43.1;0;65;8;0;0
1;773;14;36.3;0;52;2;1;0
1;83.8;20;97.9;1;36;7;1;0
0;728.6;1;28.8;0;98;7;1;0
0;333.1;15;29.9;1;85;6;0;0
0;342.4;13;103.9;1;44;13;0;0
1;462.8;16;63.7;1;79;8;1;0
1;693.7;11;74.2;0;81;1;0;0
1;157.8;2;80.5;0;21;14;1;0
1;185.3;16;98.4;1;19;2;1;1
0;360.6;14;69.3;0;11;2;0;1
0;487;10;107.1;1;76;18;0;0
0;677.9;6;88.3;0;16;1;0;0
0;30;8;63.3;1;78;0;1;0
1;587.6;17;88.7;1;71;2;0;1
1;552.1;8;10.7;0;25;12;0;1
0;947.1;16;48.8;1;75;6;1;0
0;193.2;1;57.8;0;85;17;1;0
0;301.6;9;70.5;1;36;5;0;0
1;642.3;4;47.6;0;46;20;1;0
1;494;16;86.2;0;98;11;0;1
1;834.4;19;65.2;0;87;9;0;1
1;74.9;12;27.8;0;19;4;1;0
1;699.6;2;30.1;1;19;22;1;0
1;14;12;106;0;37;13;0;0
1;461.1;8;26.1;1;46;17;0;0
0;211.6;16;52.5;0;85;18;1;0
1;985.6;10;16.6;0;86;2;1;0
1;311.8;18;71.7;1;86;2;1;1
0;683.5;14;96.8;0;15;16;1;0
1;315.3;7;55.1;0;5;22;0;0
0;460.4;12;32.1;0;78;3;1;0
0;494;10;106.7;1;85;21;0;0
0;219.4;18;32.5;1;20;23;1;0
1;105.9;8;29.2;0;27;18;1;0
0;413.4;20;13.9;0;75;12;1;1
1;411.1;9;22;0;62;13;1;0
0;149.3;6;95.5;0;84;10;1;0
0;487.9;15;40.8;1;70;14;0;0
0;342.3;12;82.9;0;76;5;1;0
0;350.5;18;67.6;0;86;11;1;0
1;421;17;88.8;1;63;21;0;0
1;866.9;11;43.2;0;51;22;0;1
0;83.6;12;38.8;1;10;5;0;0
1;978;19;109.8;0;56;0;0;1
0;604.7;19;14.2;1;15;22;1;0
0;717.4;6;16.3;1;28;22;1;1
0;192.5;2;81.2;1;61;3;1;0
1;531.2;20;33.3;0;9;22;1;0
0;897.6;8;55.6;0;88;7;0;0
0;400.1;9;31.2;1;75;13;1;0
1;572.2;9;55.3;1;23;0;1;0
1;260.9;20;68.1;0;55;1;0;1
1;379.3;16;87.3;0;40;9;0;1
1;229.4;13;40;1;80;21;1;0
0;354.3;10;22.9;0;76;11;1;0
1;124.2;8;41.8;1;39;3;0;1
0;516;19;107.4;1;76;22;0;0
1;790.7;15;89.9;0;66;18;0;1
1;28.7;9;58;0;94;1;0;0
1;726.6;14;56.2;1;24;4;1;0
0;915.8;11;96.1;1;18;22;0;1
1;507.7;18;63.1;0;36;9;1;0
1;823.2;8;67.6;0;68;22;0;1
0;514.4;5;90;1;99;16;1;0
0;333.8;8;98.7;0;95;2;1;0
0;459.7;16;41.3;0;51;13;0;0
1;333.4;17;37.7;0;66;13;1;0
1;216.9;1;25.3;0;19;11;1;0
0;926.4;11;34.3;1;55;3;0;1
1;449.3;7;95;0;22;20;1;0
0;402.9;15;103.9;0;6;1;0;0
1;539.4;19;99.8;1;58;14;0;0
1;756.5;16;29;1;13;12;0;1
0;319.8;6;98.6;0;37;5;0;0
1;252.8;9;47.1;0;65;10;0;0
0;104.7;6;84.1;0;2;8;1;0
0;548.6;10;74.1;1;12;14;0;0
0;521.9;10;69.1;0;4;19;0;0
1;862;5;14.8;0;100;2;1;0
1;646.1;6;83.3;1;52;23;1;0
1;693.2;10;109.3;1;16;16;1;0
0;932.2;6;31.6;1;25;23;0;1
1;596.4;20;66.2;0;11;21;0;1
1;449.9;8;64.4;0;61;2;1;0
1;502;12;31.4;1;27;17;0;0
1;919.4;17;108.2;1;97;16;1;0
0;89.8;19;43.7;0;11;5;1;0
1;47.1;20;108.3;0;96;19;1;0
0;712.8;16;27;0;24;19;1;0
0;662.5;2;32.7;0;26;21;1;0
0;372.6;17;68.1;1;36;5;0;0
0;156.3;8;86.8;1;20;15;1;0
0;244.3;4;31.4;1;29;8;1;0
0;718.1;18;90.3;1;84;11;0;0
0;252.9;9;59.8;0;70;14;1;0
1;876.2;2;64.6;1;2;7;0;1
0;200.7;2;11.7;0;1;6;0;0
1;837.3;5;82;1;75;5;1;0
0;945.2;20;84.5;0;99;7;0;0
1;127.4;19;26.3;0;56;2;1;1
0;127.3;1;74.7;0;50;9;1;0
1;33.5;18;14.2;0;33;5;0;1
0;951.2;8;23.9;1;93;20;1;1
1;345.5;6;28.7;0;95;22;1;0
1;514.6;11;101;0;79;8;1;0
0;899.8;4;13.3;1;48;6;0;1
1;189.3;18;71.5;1;3;10;1;0
0;422.8;10;77.8;0;19;12;0;0
0;553.7;14;102.4;1;48;10;0;0
1;176.1;2;65.2;1;8;19;1;0
1;374.5;18;53.6;0;97;17;1;0
1;901.3;10;30.4;1;25;17;1;1
1;140.9;6;106;1;68;21;1;0
0;566.7;11;79.7;1;77;22;0;0
0;648.1;8;75;0;8;16;1;0
0;414.4;18;21.8;0;42;10;0;1
0;132.8;20;61.9;0;15;12;0;0
0;807.7;2;80.4;0;89;14;0;0
1;458.2;19;89.7;0;16;17;1;0
0;380;1;17.5;1;88;6;1;0
0;851;19;76.9;1;72;1;0;1
0;984.2;13;19;1;68;9;1;1
0;688.7;13;96.6;0;48;23;0;1
1;942.6;13;90.3;1;59;18;0;1
0;837.2;9;72.6;0;97;15;1;0
1;97.9;10;14.8;1;84;3;1;1
1;40;14;60.9;0;13;22;0;0
0;165.2;6;22.2;1;37;23;1;1
0;857.7;19;68.7;1;8;17;1;1
1;884.2;15;19.5;0;13;21;0;1
1;658.3;1;59;1;48;9;0;1
0;472.6;11;31.9;1;23;1;0;1
0;158.7;11;91.5;1;8;15;0;0
0;880;18;106.5;1;48;14;1;0
0;16;2;50.2;1;1;11;0;0
0;343;19;26.2;0;99;3;1;1
1;970.9;2;106.9;1;18;9;0;1
1;740.7;12;85.7;0;8;4;0;1
1;41;1;71.7;1;36;23;1;0
0;250.9;15;77.8;0;15;13;1;0
0;264.7;7;78.9;0;47;13;1;0
0;807.6;15;42.7;0;97;17;0;1
0;497;2;60;1;56;3;0;0
1;859;7;26.6;0;93;7;0;0
0;754.7;15;52.8;1;85;16;0;0
1;925.7;16;103.7;1;67;7;1;0
1;613.4;5;96.5;1;62;9;1;0
0;461;9;107.4;0;67;15;1;0
1;154.7;16;63.7;0;13;12;1;0
1;510.6;9;24.9;1;23;8;0;1
0;964.8;2;78.2;1;30;8;1;0
0;673.9;2;101.4;1;41;1;0;0
0;682.8;8;69.5;0;51;2;1;0
1;866;5;107;0;39;5;0;0
1;601.2;19;13.5;0;13;11;0;1
1;380.2;5;13.7;0;74;11;1;0
1;816;19;109.4;0;19;8;1;0
0;751.4;18;34.9;1;11;23;0;1
1;428;7;43.3;1;73;10;1;0
0;920.5;6;75.2;0;89;15;1;0
0;295.2;1;87.3;0;32;15;1;0
0;199.1;8;42.1;1;25;11;1;0
1;835.5;12;86.3;0;29;2;0;1
1;535.6;7;69.3;1;10;18;0;1
1;380.3;16;79.7;1;11;1;0;1
1;581.6;17;100.3;0;55;13;1;0
1;579;12;10.3;1;42;13;0;1
1;59.2;1;84.6;1;19;14;0;0
1;354.5;10;69.4;0;30;9;0;0
0;929.3;18;34.1;1;88;19;1;1
0;908.8;1;27.8;0;15;14;1;0
0;860.1;6;91.5;0;43;9;0;0
1;280;5;103.7;0;79;20;0;0
1;497.5;5;60.1;1;70;2;1;0
0;949.7;20;16.6;0;22;6;0;1
0;34.8;17;44.4;1;64;11;1;1
0;1.9;20;77.5;1;55;9;0;0
0;584.3;15;52.2;1;76;21;0;0
0;331.4;3;65.9;0;61;14;1;0
1;849.4;3;108.5;0;52;22;1;0
1;404.2;16;42;0;78;8;0;1
0;597.2;18;30.3;1;12;8;1;0
1;68;1;46.9;0;37;1;0;0
0;432.5;17;12.4;0;26;10;0;1
0;913.7;6;37.6;0;34;23;1;1
1;371.4;17;75.5;0;32;23;1;0
1;687.8;19;108.9;0;57;13;0;1
0;717.3;18;24.6;1;41;12;0;1
0;255.4;14;52.3;1;39;14;1;0
0;736.2;10;69.4;0;91;9;1;0
0;613.7;12;99.7;0;69;6;1;0
1;634;11;55.8;1;92;22;1;0
0;457.2;10;105.1;0;31;17;0;0
1;333.4;10;58.7;1;13;10;0;1
0;792.6;6;11.6;0;6;10;1;0
1;552.6;20;86;0;57;8;1;0
1;105;16;54.5;0;87;13;0;1
1;683.9;6;44.5;1;89;9;1;0
1;575.3;9;52.1;0;72;12;0;0
1;974.4;18;16.4;1;48;8;1;0
1;847.4;19;31.3;0;63;20;1;0
1;505.5;12;97.4;0;3;13;1;0
0;846.9;3;40.2;0;41;11;1;0
1;475.2;12;46.5;1;3;11;0;0
0;150.5;7;97.2;1;58;19;1;0
1;279.9;10;96.4;1;73;2;1;1
1;405.9;17;26.2;0;89;11;0;1
0;897.4;19;76.2;0;93;17;1;1
1;302.9;3;28;0;10;5;1;0
1;70.7;1;94.1;0;30;2;0;0
0;594.7;18;38.5;1;43;17;0;0
0;792.3;3;32.8;1;56;6;0;1
1;670.7;19;22.3;1;10;3;0;1
1;590.1;11;105.5;0;12;17;1;0
1;179.4;11;53.9;0;65;12;1;0
1;112.6;1;23.2;0;59;7;1;0
1;202.3;17;34.1;0;39;13;1;0
0;516.7;10;23.4;1;84;0;1;0
1;479.2;19;93.4;1;52;16;1;0
0;154.7;12;10.6;1;81;5;0;1
1;183.1;12;31.6;0;42;7;0;0
1;63;13;57.3;1;91;10;0;0
1;746.9;12;43.3;0;66;6;0;1
0;751.2;10;17;1;24;5;1;1
1;240.5;9;80.4;1;13;11;1;0
0;792.2;6;98.2;0;27;2;1;0
0;798.5;20;100.5;0;87;2;0;0
0;713;2;49.9;0;46;15;0;0
1;599;8;51.7;0;12;15;0;0
0;686.1;20;108.2;1;31;1;1;0
1;893;11;43.8;0;92;8;0;0
0;522.1;14;54.5;1;26;5;0;0
0;584.7;13;55.8;0;8;22;1;0
0;462.4;4;34.8;0;13;15;0;0
1;862.5;12;29.5;0;59;11;1;0
1;273.7;20;90.6;1;40;2;1;1
0;380.6;11;100.1;1;44;16;1;0
0;142;9;50.8;1;98;15;1;0
1;491.8;18;12.1;1;94;2;1;1
1;868.6;14;35;0;82;7;1;0
1;31;11;72.6;0;30;22;0;0
1;866.2;13;18.6;0;2;0;0;1
1;148.8;5;90.2;1;88;19;1;0
1;455.8;11;108.3;0;88;8;0;0
0;696.9;5;50.4;1;56;20;0;1
0;964.6;14;79.9;1;26;8;1;0
1;663.6;9;77.4;1;89;3;0;0
1;124.5;11;26.8;1;2;6;1;0
0;160.4;5;32.5;0;33;7;0;0
1;271.8;5;70.1;0;78;9;1;0
0;459.1;4;97.9;0;16;4;1;0
0;846.9;7;79.9;1;63;17;0;1
0;579.9;14;98.4;0;63;2;1;0
1;695.5;17;58;0;26;20;0;1
1;930.5;16;107.5;0;76;23;0;1
0;670.2;17;31.9;0;6;12;0;0
1;495.1;6;91.5;0;27;1;1;0
1;33.2;3;10.1;1;61;11;0;1
1;75.3;11;39.1;0;27;13;0;0
0;159.3;9;49.1;0;7;2;0;0
0;81.2;14;27.2;0;2;14;0;0
1;40.1;13;80.7;0;5;5;0;0
1;373.2;14;73.9;1;50;19;1;0
1;88.9;18;52;1;36;15;0;0
1;654.7;18;26.4;1;2;9;0;1
1;746.3;8;25.6;0;24;23;0;1
1;915.9;15;36.9;1;59;4;1;0
1;386.3;1;92.1;1;44;4;0;1
0;427.7;20;73.5;0;44;10;1;0
0;24.1;1;42.6;1;82;7;0;0
0;787.1;11;17.9;0;22;1;0;1
1;323.3;6;54.2;1;75;1;1;0
0;512.8;8;99.9;0;38;3;0;0
1;405.4;8;35.3;1;9;11;1;0
1;692.2;3;17.2;0;22;14;0;1
0;958.8;15;83.3;1;96;11;1;0
1;178.3;17;92.4;0;8;1;1;1
0;149.4;12;103;1;2;16;1;0
1;838.4;12;16.2;1;29;1;1;0
1;831.3;6;36.6;0;62;16;1;0
1;352.7;18;26.3;0;24;10;1;0
1;559.3;6;55.1;0;44;20;0;0
0;64.5;3;73.6;0;10;22;0;0
1;901.1;2;60.7;0;98;19;1;0
1;380;1;23.8;0;79;5;1;0
0;550.6;13;51;1;53;3;1;0
1;220.5;11;45.9;0;54;18;0;0
1;742.6;5;93.7;1;8;15;0;1
0;24.1;7;37.2;0;71;9;0;0
0;467.5;10;64.1;1;56;3;1;0
0;798.3;16;33.5;1;23;20;1;1
1;987.1;16;92;1;13;23;0;1
1;724.1;16;57.3;1;24;10;0;1
1;151.1;2;71.7;0;81;7;0;0
0;810.3;18;51.1;1;38;9;1;0
1;14.7;18;82.4;1;9;19;0;0
1;98.9;1;47;0;29;21;1;0
0;256.4;17;69.8;0;87;3;0;1
0;920.7;2;23.7;0;76;22;1;0
0;897.1;6;39.5;1;50;9;1;0
0;702.5;17;98.7;0;7;16;0;0
1;819.7;10;11.8;0;5;10;1;0
0;824.3;6;107.5;0;100;22;1;0
1;589.6;19;87.2;0;64;14;1;0
1;28.1;5;18.7;1;3;0;0;1
0;75.9;5;74;1;13;23;0;0
0;876.8;11;35.7;0;17;14;1;0
1;373.6;1;26.3;0;79;19;0;0
1;763.9;16;34.8;0;2;3;0;1
0;526.2;12;44.6;0;33;0;0;0
1;974.8;1;89.1;1;49;1;0;1
0;549.3;5;86.2;0;91;13;1;0
1;297.4;5;29.6;1;68;20;1;0
0;255.2;18;38.4;1;55;19;0;0
0;685.4;6;91.8;0;45;15;0;0
1;377.7;1;101.9;0;45;23;0;0
0;470.4;18;99.3;0;13;16;0;0
0;498.3;14;36.3;1;79;9;1;0
0;626.3;8;32.7;1;1;13;1;0
0;273;10;16.4;1;43;23;0;0
0;583.8;1;36.4;1;85;1;0;0
0;459.3;18;50;0;96;13;1;0
1;95.7;17;10.4;1;22;19;0;1
0;245.2;3;107.4;1;83;3;0;0
0;652.9;19;38.6;0;87;18;1;0
1;377.5;5;11.4;0;77;8;1;0
0;951.9;2;104.5;1;93;4;0;0
1;592.3;7;39.6;1;18;14;1;0
1;911.8;13;41.6;1;16;16;0;1
1;845.3;8;87.2;1;100;11;0;1
1;743.5;4;71.4;1;91;15;0;0
0;843;10;41.6;0;39;0;0;0
0;568.5;5;77.5;0;30;19;1;0
1;375.4;17;18.3;1;96;0;0;1
1;89.2;13;65.1;1;3;1;0;1
0;948.5;20;108;1;84;6;1;0
0;809.7;9;58.3;0;39;13;0;0
1;218.4;6;84.8;1;22;19;1;0
1;307.4;10;82.6;0;90;23;0;0
1;725.5;19;26.4;1;78;1;0;1
1;55.7;9;84.2;1;22;2;1;1
1;430;3;94.9;1;58;6;1;1
0;296.7;16;35.4;0;60;15;1;0
1;548;11;29.5;0;87;15;0;0
1;465.5;14;76.6;0;66;4;1;0
0;188.4;8;100.1;0;29;11;0;0
0;665;4;44.5;1;71;14;0;0
0;290.4;8;72.3;1;6;8;1;0
1;691.3;9;36.7;1;35;5;1;0
1;361.9;15;34.2;0;53;12;0;1
1;110.1;19;62.1;0;64;2;0;1
1;519.1;8;33.8;0;69;17;1;0
0;883.7;18;28.7;0;57;8;1;0
1;325.9;18;78.3;0;12;18;0;0
1;49;14;16.5;0;11;0;0;1
1;935.4;9;44.4;1;83;7;1;0
1;946.4;9;88;1;46;0;0;1
1;30.7;2;50.1;1;52;5;1;0
0;498.5;9;83.6;1;99;2;0;1
0;67.8;15;37.7;1;86;14;0;0
0;41.1;3;54.6;1;36;16;1;1
1;318.4;18;18.3;1;3;22;0;1
1;204;12;82.1;0;29;2;1;0
1;214.2;7;27.6;1;36;3;1;0
0;342.6;11;31.6;1;53;20;1;0
1;490.9;10;42.7;0;27;19;0;0
0;20.6;5;95;1;49;12;1;0
1;634.5;15;10.7;1;18;1;1;0
1;43.4;12;68.1;1;5;8;0;0
0;126.8;14;38.2;1;90;19;1;0
1;542.1;2;14.9;1;5;13;0;1
0;992.8;18;92.7;1;80;16;0;0
1;608.7;1;67.7;1;94;15;1;0
0;148.7;15;64.5;1;61;2;0;1
1;981.3;1;14.7;1;17;0;0;1
0;50;5;40.9;0;92;9;0;0
0;281.2;18;21.9;1;63;18;1;1
0;141.2;3;40.8;0;33;15;0;0
0;299.6;10;43.8;0;90;20;0;0
1;605.9;9;61.3;1;31;22;1;0
0;836.1;1;68.2;0;58;6;1;0
0;917.6;11;85.3;0;70;1;1;0
0;587.2;16;48.8;1;35;16;1;0
1;691.7;18;100.4;1;92;17;0;0
1;586.1;10;73.6;1;19;6;0;1
0;337.8;5;79.6;1;80;13;0;0
1;692.9;12;19.2;0;27;16;0;1
0;12.7;14;72.4;1;21;17;1;0
1;636;11;42.6;0;1;6;1;0
0;375.2;14;58.3;0;14;8;1;0
0;103.7;3;58;1;83;16;1;0
1;640.2;17;11;1;76;2;0;1
0;387.6;4;51;1;8;14;0;0
1;434.6;6;23.9;1;84;5;0;0
1;75.1;20;78;0;63;15;1;0
1;953.9;14;47;1;13;12;0;1
1;294.8;2;103.6;1;65;14;1;0
1;919.1;14;85.7;1;15;5;0;1
0;10.7;16;22.3;1;4;1;1;1
1;834.9;15;109.8;1;92;17;1;0
0;868.5;7;18.1;0;7;18;1;1
1;48;13;25;1;14;17;0;0
0;92.1;12;109.8;1;67;23;0;0
0;107.2;10;54.7;1;18;21;1;0
1;931.1;1;32.8;0;93;6;0;0
1;923.5;2;84.1;1;70;20;0;1
1;158.9;19;106.8;0;21;3;1;1
1;230.9;13;14.9;1;95;21;0;1
1;121.8;10;40.5;0;51;14;0;0
1;848.7;14;81.4;0;74;22;1;0
0;838.7;19;22;0;44;4;1;0
1;243.9;12;78.5;0;14;5;0;0
1;651.4;3;46.2;1;41;19;0;1
0;894.8;20;50.4;1;70;7;0;1
1;926.4;14;27.8;1;50;10;0;1
1;954.9;1;90.8;0;61;14;1;0
0;306.8;12;51.1;1;48;11;1;0
0;718.4;13;104.7;1;21;9;1;0
0;15;15;105.9;1;49;16;1;0
1;385.3;2;81;1;53;11;0;1
1;706.5;16;60;1;97;6;0;1
1;628.8;3;27.1;1;14;23;1;0
1;374.6;7;17.9;1;18;5;1;0
1;461.8;8;14.4;1;100;2;1;0
0;805.1;11;15.6;1;95;18;0;1
1;905.6;13;84.8;1;75;19;1;0
0;82.8;4;101.8;1;9;9;0;0
0;958.6;9;69.6;1;85;14;0;0
1;648.1;7;55.9;1;96;11;0;0
1;366;17;68.3;0;23;8;0;1
0;404.5;20;91.8;0;76;0;1;0
1;690.2;10;40.3;1;79;14;1;0
0;377;9;98.2;1;94;20;1;0
1;182.1;9;56.3;1;38;19;1;0
0;421.5;5;65.2;0;31;11;1;0
1;953.3;10;62.4;1;70;13;1;0
1;484.3;18;47.1;0;36;1;1;1
0;948.5;16;105;1;60;13;0;0
0;913;17;12;0;18;13;1;1
0;219.5;1;66.4;1;30;0;0;0
1;318;5;27.5;1;66;10;1;0
0;999.4;12;63.1;1;10;13;1;0
1;484.7;7;32;1;22;1;0;1
1;77.6;4;53.9;0;93;15;0;0
1;836.7;5;43.6;1;90;19;1;0
0;976.1;20;10.8;1;39;6;1;1
1;949.3;9;54.4;1;94;5;1;0
0;425.8;17;100;1;70;13;0;0
0;614.6;18;61.5;0;67;9;1;0
0;644.4;19;24.9;1;2;11;0;0
1;956.2;10;84.3;0;4;16;1;0
1;914.4;17;80.3;0;80;5;0;1
1;96;12;18.1;1;27;12;1;1
1;962.2;16;67.8;0;49;23;1;1
0;871;10;73.6;1;25;15;1;0
1;637.9;5;22.9;1;14;6;0;1
0;100.8;18;53.8;0;8;8;0;0
0;396.3;1;102.5;1;54;18;1;0
1;906.2;20;16.2;0;29;3;1;1
1;77.7;11;85.4;1;16;13;1;0
1;578.6;18;71.5;0;25;15;0;0
1;490.5;9;31.9;0;61;0;1;0
0;500.2;16;69.2;1;22;16;0;0
1;294.1;13;57.1;1;95;20;1;0
0;614.4;13;19.1;1;62;9;1;0
0;682.5;10;63.4;0;52;3;1;0
0;947.9;9;98.8;1;95;1;0;0
1;368.9;12;85.9;0;59;7;0;0
1;682.8;3;98.5;1;86;20;0;1
1;371.3;13;98.4;0;50;23;0;0
0;280;1;50.9;0;100;16;1;0
0;97.9;17;30.7;0;74;8;0;0
0;153.2;19;98.5;1;89;16;0;0
1;234.7;10;47.2;1;39;12;0;1
0;393.4;11;46.7;0;60;14;0;0
0;932.9;17;37.7;0;53;2;0;1
1;44.8;18;53.2;1;54;15;1;0
1;797;12;68;1;9;13;0;1
0;430.8;20;104;1;92;10;0;0
1;174.5;10;43.3;1;59;14;1;0
1;31.2;4;25.5;0;45;2;1;0
0;245.7;1;31.8;0;33;17;1;0
1;410.3;5;82.8;1;62;0;1;0
1;414.3;5;100.6;0;47;11;0;0
0;695.4;13;14.9;1;26;6;0;1
1;499.4;16;12;1;61;22;0;1
1;106.1;18;55.8;0;66;16;1;0
0;227.3;7;31.8;0;20;0;1;0
0;34.7;2;91.5;1;99;0;1;0
1;525;12;98.6;0;45;21;1;0
1;177.5;6;104.5;1;30;10;1;0
0;114;3;104.8;1;13;6;0;0
1;215.8;6;53.6;0;73;0;0;0
1;905.1;3;38.2;1;81;18;0;1
1;549.3;1;40.2;1;41;19;0;1
1;693.5;17;35.7;0;4;8;1;0
0;579;17;11.4;0;52;18;1;0
1;655.4;4;98.1;0;90;10;1;0
1;41.6;12;49.1;1;1;10;1;0
1;145;13;15.7;1;53;8;0;1
0;894.1;8;95.4;1;54;5;0;1
0;292.2;9;56.3;0;7;14;1;0
0;249.7;1;64.1;0;3;11;0;0
1;901;11;63.2;1;53;2;1;0
0;864.3;9;89.3;1;49;10;1;0
1;149.4;2;15.7;0;7;11;0;1
0;673.6;10;59.5;0;37;16;0;0
1;589.1;3;100.4;0;23;9;1;0
0;881.6;15;88.6;1;28;15;1;0
0;946.4;20;43.8;0;55;14;0;1
1;98.6;5;72.7;0;19;8;1;0
0;224.5;5;56.2;1;15;8;1;0
0;31.7;10;83.9;0;94;11;0;0
0;605.1;20;37.3;0;72;16;0;0
0;224.6;9;49.6;1;40;17;0;0
1;652.6;13;92.6;0;46;7;1;0
0;348.8;12;69;0;75;7;1;0
0;317.4;13;11.5;1;39;5;0;1
0;546;3;15.3;0;52;15;1;0
1;241.3;14;56.8;0;64;11;1;0
1;320.3;3;74.5;1;70;7;0;1
0;862.7;13;15;1;14;18;1;1
1;482;4;70.3;1;65;11;0;1
1;823.2;6;58.5;1;26;5;1;0
1;641.9;5;25.7;0;9;2;0;0
0;174.9;9;69;1;84;20;0;0
1;756.2;17;10.7;0;80;22;0;1
0;888.2;19;71.9;1;14;12;0;1
1;222.5;19;26.3;1;50;4;0;1
1;160.4;3;32.4;0;31;3;0;0
0;26.4;5;74.7;1;40;22;0;0
1;25.7;11;62.6;1;66;17;1;0
0;439;9;66.4;0;92;9;1;0
1;764.9;3;90.6;1;39;12;0;1
0;764.7;8;12.8;0;10;15;0;0
0;617.2;12;39.7;0;35;4;0;0
0;641;16;56.1;1;17;13;1;0
0;291.2;4;70.6;0;6;19;0;0
0;387.2;6;84.1;0;79;21;1;0
1;778.5;15;33;1;80;20;0;1
1;906;10;83.4;0;54;16;1;0
0;966.3;5;80.4;1;99;11;1;0
0;634.1;5;76.7;0;92;19;0;0
0;552.2;7;94.8;0;67;6;0;0
1;44.3;14;98;0;73;22;0;0
1;758.8;17;73.5;1;22;16;1;0
1;199.1;14;53.6;1;99;13;1;0
0;349.9;11;27.2;0;13;15;1;0
0;853.6;3;19.2;0;3;8;1;0
1;446.6;14;38.7;0;15;18;0;0
1;610.2;14;23.7;1;36;16;1;0
1;644.9;8;33.9;0;38;10;0;0
1;623.9;1;69.2;0;64;10;0;0
0;933.8;11;14;0;77;13;0;1
1;358.4;13;37.3;1;32;4;1;0
0;914.2;5;97.7;0;56;17;1;0
0;892.7;11;31.7;1;46;5;1;0
0;818.5;4;26.9;0;12;5;1;0
0;278.7;3;107.2;0;29;9;0;0
1;831.2;15;81.8;0;78;16;0;1
1;449.6;20;35;0;87;12;0;1
1;210;18;58.6;0;2;10;1;0
0;179.1;19;54.4;1;46;16;1;0
1;708;6;57.7;1;57;2;0;1
0;591.2;20;60.4;0;1;7;0;0
0;796.2;14;33.7;1;4;15;0;1
1;721.1;13;78.6;0;48;16;1;0
0;187.6;14;56.5;1;36;8;1;1
0;626.3;19;75.3;1;11;14;1;0
0;161;14;34.3;0;73;13;0;0
1;549.3;20;54.6;1;57;12;0;1
0;186.6;8;46.6;1;42;15;0;0
1;630.3;1;91.7;1;16;9;1;0
0;351.5;13;40.2;0;9;22;0;0
1;671.2;4;52.4;0;76;11;0;0
1;87.1;5;35.1;1;93;10;1;0
1;450.3;18;49.4;0;88;18;1;0
1;695.8;14;93;0;30;17;0;1
1;87.3;11;83.8;1;45;23;0;0
1;179.9;9;95.6;1;30;22;0;0
1;960.1;3;24.4;1;80;14;0;1
0;870;11;85.9;1;68;8;0;0
1;671;6;72.3;1;20;12;0;1
1;355.8;11;19.5;0;81;8;0;1
1;565;17;62.1;0;74;5;1;0
1;215.7;13;78.1;1;92;4;0;1
1;298.2;18;49.7;0;73;3;1;1
1;49;7;93.6;1;43;18;1;0
1;956.7;1;35.8;0;42;8;0;1
